Day,Campaign name,Ad name,Amount Spent,Impressions,Reach,Frequency,"CPM (Cost per 1,000 Impressions)",Link Clicks,CPC (Cost per Link Click),CTR (Link Click-Through Rate)
2026-05-01,[INSTA] [Seguidores] [Frio] - ABO,[INSTA] AD-V: Medo do Escuro,1258.86,102189,0,0,12.32,2175,0.58,2.13
2026-05-01,[PSI08] [Compra] [Frio] - ABO,[PSI] AD-E 03 — Cópia,15.75,553,0,0,28.48,5,3.15,0.9
2026-05-01,[PSI08] [Compra] [Frio] - ABO,[PSI] AD-E 03 — Cópia,15.64,345,0,0,45.33,4,3.91,1.16
2026-05-01,[PSI08] [Compra] [Frio] - ABO,[PSI] AD-E 03 — Cópia,9.85,263,0,0,37.45,3,3.28,1.14
2026-05-01,[PSI08] [Compra] [Frio] - ABO,[PSI] AD-E 03 — Cópia,6.21,265,0,0,23.43,2,3.1,0.75
2026-05-01,[PSI08] [Compra] [Frio] - ABO,[PSI] AD-E 06 — Cópia,82.82,2827,0,0,29.3,34,2.44,1.2
2026-05-01,[PSI08] [Compra] [Frio] - ABO,[PSI] AD-E 06 — Cópia,65.14,2965,0,0,21.97,29,2.25,0.98
2026-05-01,[PSI08] [Compra] [Frio] - ABO,[PSI] AD-E 06 — Cópia,35.21,1726,0,0,20.4,12,2.93,0.7
2026-05-01,[PSI08] [Compra] [Frio] - ABO,[PSI] AD-E 06 — Cópia,24.79,676,0,0,36.67,6,4.13,0.89
2026-05-01,[PSI08] [Compra] [Frio] - ABO,[PSI] AD-E 06 — Cópia,4.0,252,0,0,15.87,2,2.0,0.79
2026-05-01,[PSI08] [Compra] [Frio] - ABO,[PSI] AD13_PSIVendas_Set,376.86,11884,0,0,31.71,180,2.09,1.51
2026-05-01,[PSI08] [Compra] [Frio] - ABO,[PSI] AD13_PSIVendas_Set,334.9,8825,0,0,37.95,156,2.15,1.77
2026-05-01,[PSI08] [Compra] [Frio] - ABO,[PSI] AD13_PSIVendas_Set,131.08,4320,0,0,30.34,79,1.66,1.83
2026-05-01,[PSI08] [Compra] [Frio] - ABO,[PSI] AD13_PSIVendas_Set,111.55,3664,0,0,30.44,70,1.59,1.91
2026-05-01,[PSI08] [Compra] [Frio] - ABO,[PSI] AD13_PSIVendas_Set,60.32,1423,0,0,42.39,25,2.41,1.76
2026-05-01,[PSI08] [Compra] [Frio] - ABO,[PSI] AD14_PSIVendas_Set,79.48,2376,0,0,33.45,25,3.18,1.05
2026-05-01,[PSI08] [Compra] [Frio] - ABO,[PSI] AD14_PSIVendas_Set,49.21,1183,0,0,41.6,22,2.24,1.86
2026-05-01,[PSI08] [Compra] [Frio] - ABO,[PSI] AD14_PSIVendas_Set,48.87,1186,0,0,41.21,11,4.44,0.93
2026-05-01,[PSI08] [Compra] [Frio] - ABO,[PSI] AD14_PSIVendas_Set,40.8,1320,0,0,30.91,19,2.15,1.44
2026-05-01,[PSI08] [Compra] [Frio] - ABO,[PSI] AD14_PSIVendas_Set,38.81,1157,0,0,33.54,13,2.99,1.12
2026-05-01,[PSI08] [Compra] [Frio] - ABO,[PSI] AD14_PSIVendas_Set,6.96,217,0,0,32.07,4,1.74,1.84
2026-05-01,[PSI08] [Compra] [Frio] - ABO,[PSI] AD14_PSIVendas_Set,6.89,166,0,0,41.51,3,2.3,1.81
2026-05-01,[PSI08] [Compra] [Quente] [Teste Criativos] [Estáticos] - ABO,[PSI] AD-E 02,13.46,1022,0,0,13.17,2,6.73,0.2
2026-05-01,[PSI08] [Compra] [Quente] [Teste Criativos] [Estáticos] - ABO,[PSI] AD-E 03,210.39,13433,0,0,15.66,81,2.6,0.6
2026-05-01,[PSI08] [Compra] [Quente] [Teste Criativos] [Estáticos] - ABO,[PSI] AD-E 03,50.66,2309,0,0,21.94,16,3.17,0.69
2026-05-01,[PSI08] [Compra] [Quente] [Teste Criativos] [Estáticos] - ABO,[PSI] AD-E 06,44.59,2999,0,0,14.87,19,2.35,0.63
2026-05-01,[PSI08] [Compra] [Quente] [Teste Criativos] [Estáticos] - ABO,[PSI] AD-E 06,14.36,642,0,0,22.37,4,3.59,0.62
2026-05-01,[PSI08] [Compra] [Quente] [Teste Criativos] [Estáticos] - ABO,[PSI] AD-V: Mitos,48.86,2179,0,0,22.42,21,2.33,0.96
2026-05-01,[PSI08] [Compra] [Quente] [Teste Criativos] [Estáticos] - ABO,[PSI] AD-V: Você já saiu,173.41,8106,0,0,21.39,109,1.59,1.34
2026-05-01,[PSI08] [Initiate Checkout] [Frio] [ADV+] - ABO,[PSI] AD-E 02,16.91,439,0,0,38.52,12,1.41,2.73
2026-05-01,[PSI08] [Initiate Checkout] [Frio] [ADV+] - ABO,[PSI] AD-E 06,3.83,88,0,0,43.52,3,1.28,3.41
2026-05-01,[PSI08] [Initiate Checkout] [Frio] [ADV+] - ABO,[PSI] AD13_PSIVendas_Set,22.66,737,0,0,30.75,24,0.94,3.26
2026-05-01,[RE] [Compra] [Frio] [Melhores Criativos] - CBO,[RE] AD-E: 01,99.5,5379,0,0,18.5,59,1.69,1.1
2026-05-01,[RE] [Compra] [Frio] [Melhores Criativos] - CBO,[RE] AD-E: 01,30.65,2022,0,0,15.16,17,1.8,0.84
2026-05-01,[RE] [Compra] [Frio] [Melhores Criativos] - CBO,[RE] AD-E: 01,13.6,806,0,0,16.87,14,0.97,1.74
2026-05-01,[RE] [Compra] [Frio] [Melhores Criativos] - CBO,[RE] AD-E: 02,2.5,78,0,0,32.05,0,0,0.0
2026-05-01,[RE] [Compra] [Frio] [Melhores Criativos] - CBO,[RE] AD-V: 01,141.05,3287,0,0,42.91,77,1.83,2.34
2026-05-01,[RE] [Compra] [Frio] [Melhores Criativos] - CBO,[RE] AD-V: 01,56.27,1849,0,0,30.43,28,2.01,1.51
2026-05-01,[RE] [Compra] [Frio] [Melhores Criativos] - CBO,[RE] AD-V: 01,7.48,235,0,0,31.83,4,1.87,1.7
2026-05-01,[RE] [Compra] [Frio] [Validação] [Estáticos] - ABO,[RE] AD-E: 01,1013.46,58429,0,0,17.35,621,1.63,1.06
2026-05-01,[RE] [Compra] [Frio] [Validação] [Estáticos] - ABO,[RE] AD-E: 01,118.35,7984,0,0,14.82,61,1.94,0.76
2026-05-01,[RE] [Compra] [Frio] [Validação] [Estáticos] - ABO,[RE] AD-E: 01,84.5,4349,0,0,19.43,42,2.01,0.97
2026-05-01,[RE] [Compra] [Frio] [Validação] [Estáticos] - ABO,[RE] AD-E: 01 — Cópia,110.22,5879,0,0,18.75,75,1.47,1.28
2026-05-01,[RE] [Compra] [Frio] [Validação] [Estáticos] - ABO,[RE] AD-E: 01 — Cópia,94.99,5326,0,0,17.84,60,1.58,1.13
2026-05-01,[RE] [Compra] [Frio] [Validação] [Estáticos] - ABO,[RE] AD-E: 02,23.78,1168,0,0,20.36,13,1.83,1.11
2026-05-01,[RE] [Compra] [Frio] [Validação] [Estáticos] - ABO,[RE] AD-E: 02,9.92,367,0,0,27.03,2,4.96,0.54
2026-05-01,[RE] [Compra] [Frio] [Validação] [Estáticos] - ABO,[RE] AD-E: 02 — Cópia,982.73,44319,0,0,22.17,409,2.4,0.92
2026-05-01,[RE] [Compra] [Frio] [Validação] [Estáticos] - ABO,[RE] AD-E: 02 — Cópia,273.86,13308,0,0,20.58,139,1.97,1.04
2026-05-01,[RE] [Compra] [Frio] [Validação] [Estáticos] - ABO,[RE] AD-E: 03,30.66,1350,0,0,22.71,19,1.61,1.41
2026-05-01,[RE] [Compra] [Frio] [Validação] [Estáticos] - ABO,[RE] AD-E: 03,12.52,421,0,0,29.74,1,12.52,0.24
2026-05-01,[RE] [Compra] [Frio] [Validação] [Estáticos] - ABO,[RE] AD-E: 03 — Cópia,98.95,4705,0,0,21.03,43,2.3,0.91
2026-05-01,[RE] [Compra] [Frio] [Validação] [Estáticos] - ABO,[RE] AD-E: 03 — Cópia,76.19,3728,0,0,20.44,50,1.52,1.34
2026-05-01,[RE] [Compra] [Frio] [Validação] [Estáticos] - ABO,[RE] AD-E: 04,146.38,6077,0,0,24.09,60,2.44,0.99
2026-05-01,[RE] [Compra] [Frio] [Validação] [Estáticos] - ABO,[RE] AD-E: 04,18.03,426,0,0,42.32,4,4.51,0.94
2026-05-01,[RE] [Compra] [Frio] [Validação] [Estáticos] - ABO,[RE] AD-E: 04,7.3,233,0,0,31.33,1,7.3,0.43
2026-05-01,[RE] [Compra] [Frio] [Validação] [Estáticos] - ABO,[RE] AD-E: 04 — Cópia,588.74,21992,0,0,26.77,190,3.1,0.86
2026-05-01,[RE] [Compra] [Frio] [Validação] [Estáticos] - ABO,[RE] AD-E: 04 — Cópia,34.85,1048,0,0,33.25,13,2.68,1.24
2026-05-01,[RE] [Compra] [Frio] [Validação] [Vídeos] - ABO,[RE] AD-V: 01,1463.52,59748,0,0,24.49,1005,1.46,1.68
2026-05-01,[RE] [Compra] [Frio] [Validação] [Vídeos] - ABO,[RE] AD-V: 01,101.79,2603,0,0,39.1,45,2.26,1.73
2026-05-01,[RE] [Compra] [Frio] [Validação] [Vídeos] - ABO,[RE] AD-V: 01,53.6,1685,0,0,31.81,27,1.99,1.6
2026-05-01,[RE] [Compra] [Frio] [Validação] [Vídeos] - ABO,[RE] AD-V: 01,2.35,80,0,0,29.38,1,2.35,1.25
2026-05-01,[RE] [Compra] [Frio] [Validação] [Vídeos] - ABO,[RE] AD-V: 02,96.84,3564,0,0,27.17,80,1.21,2.24
2026-05-01,[RE] [Compra] [Frio] [Validação] [Vídeos] - ABO,[RE] AD-V: 02,91.26,3675,0,0,24.83,93,0.98,2.53
2026-05-01,[RE] [Compra] [Frio] [Validação] [Vídeos] - ABO,[RE] AD-V: 02,6.02,173,0,0,34.8,8,0.75,4.62
2026-05-01,[RE] [Compra] [Frio] [Validação] [Vídeos] - ABO,[RE] AD-V: 03,20.53,616,0,0,33.33,14,1.47,2.27
2026-05-01,[RE] [Compra] [Frio] [Validação] [Vídeos] - ABO,[RE] AD-V: 03,7.05,302,0,0,23.34,5,1.41,1.66
2026-05-01,[RE] [Compra] [Frio] [Validação] [Vídeos] - ABO,[RE] AD-V: 04,8.18,232,0,0,35.26,3,2.73,1.29
2026-05-01,[RE] [Compra] [Frio] [Validação] [Vídeos] - ABO,[RE] AD-V: 05,9.48,313,0,0,30.29,8,1.19,2.56
2026-05-01,[RE] [Compra] [Frio] [Validação] [Vídeos] - ABO,[RE] AD-V: 05,8.2,215,0,0,38.14,2,4.1,0.93
2026-05-01,[RE] [Compra] [Frio] [Validação] [Vídeos] - ABO,[RE] AD-V: 05,5.65,177,0,0,31.92,5,1.13,2.82
2026-05-01,[RE] [Compra] [Frio] [Validação] [Vídeos] - ABO,[RE] AD-V: 06,2.22,42,0,0,52.86,0,0,0.0
2026-05-01,[RE] [Compra] [Frio] [Validação] [Vídeos] - ABO,[RE] AD-V: 07,101.93,2720,0,0,37.47,43,2.37,1.58
2026-05-01,[RE] [Compra] [Frio] [Validação] [Vídeos] - ABO,[RE] AD-V: 07,15.83,316,0,0,50.09,4,3.96,1.27
2026-05-01,[RE] [Compra] [Frio] [Validação] [Vídeos] - ABO,[RE] AD-V: 07,4.13,93,0,0,44.41,0,0,0.0
2026-05-01,[RE] [Compra] [Quente] [Validação] [Estáticos] - ABO,[RE] AD-E: 01,21.58,1195,0,0,18.06,15,1.44,1.26
2026-05-01,[RE] [Compra] [Quente] [Validação] [Estáticos] - ABO,[RE] AD-E: 01,11.63,315,0,0,36.92,11,1.06,3.49
2026-05-01,[RE] [Compra] [Quente] [Validação] [Estáticos] - ABO,[RE] AD-E: 01,6.19,226,0,0,27.39,1,6.19,0.44
2026-05-01,[RE] [Compra] [Quente] [Validação] [Estáticos] - ABO,[RE] AD-E: 02,9.29,452,0,0,20.55,1,9.29,0.22
2026-05-01,[RE] [Compra] [Quente] [Validação] [Estáticos] - ABO,[RE] AD-E: 02,8.43,308,0,0,27.37,8,1.05,2.6
2026-05-01,[RE] [Compra] [Quente] [Validação] [Estáticos] - ABO,[RE] AD-E: 03,15.72,625,0,0,25.15,7,2.25,1.12
2026-05-01,[RE] [Compra] [Quente] [Validação] [Estáticos] - ABO,[RE] AD-E: 03,6.98,342,0,0,20.41,2,3.49,0.58
2026-05-01,[RE] [Compra] [Quente] [Validação] [Estáticos] - ABO,[RE] AD-E: 04,13.31,563,0,0,23.64,5,2.66,0.89
2026-05-01,[RE] [Compra] [Quente] [Validação] [Estáticos] - ABO,[RE] AD-E: 04,4.06,111,0,0,36.58,0,0,0.0
2026-05-01,[RE] [Compra] [Quente] [Validação] [Estáticos] - ABO,[RE] AD-V: 07,32.77,1201,0,0,27.29,20,1.64,1.67
2026-05-01,[RE] [Compra] [Quente] [Validação] [Vídeos] - ABO,[RE] AD-V: 01,389.58,15557,0,0,25.04,234,1.66,1.5
2026-05-01,[RE] [Compra] [Quente] [Validação] [Vídeos] - ABO,[RE] AD-V: 01,165.53,4723,0,0,35.05,100,1.66,2.12
2026-05-01,[RE] [Compra] [Quente] [Validação] [Vídeos] - ABO,[RE] AD-V: 01,48.7,1224,0,0,39.79,29,1.68,2.37
2026-05-01,[RE] [Compra] [Quente] [Validação] [Vídeos] - ABO,[RE] AD-V: 02,921.09,48078,0,0,19.16,1116,0.83,2.32
2026-05-01,[RE] [Compra] [Quente] [Validação] [Vídeos] - ABO,[RE] AD-V: 02,354.6,20055,0,0,17.68,366,0.97,1.82
2026-05-01,[RE] [Compra] [Quente] [Validação] [Vídeos] - ABO,[RE] AD-V: 02,164.14,5575,0,0,29.44,70,2.34,1.26
2026-05-01,[RE] [Compra] [Quente] [Validação] [Vídeos] - ABO,[RE] AD-V: 02 — Cópia,16.82,686,0,0,24.52,17,0.99,2.48
2026-05-01,[RE] [Compra] [Quente] [Validação] [Vídeos] - ABO,[RE] AD-V: 03,3.75,120,0,0,31.25,1,3.75,0.83
2026-05-01,[RE] [Compra] [Quente] [Validação] [Vídeos] - ABO,[RE] AD-V: 04,5.7,157,0,0,36.31,1,5.7,0.64
2026-05-01,[RE] [Compra] [Quente] [Validação] [Vídeos] - ABO,[RE] AD-V: 05,16.3,470,0,0,34.68,15,1.09,3.19
2026-05-01,[RE] [Compra] [Quente] [Validação] [Vídeos] - ABO,[RE] AD-V: 05,10.59,279,0,0,37.96,4,2.65,1.43
2026-05-01,[RE] [Compra] [Quente] [Validação] [Vídeos] - ABO,[RE] AD-V: 05,5.16,137,0,0,37.66,2,2.58,1.46
2026-05-01,[RE] [Compra] [Quente] [Validação] [Vídeos] - ABO,[RE] AD-V: 06,267.61,10056,0,0,26.61,174,1.54,1.73
2026-05-01,[RE] [Compra] [Quente] [Validação] [Vídeos] - ABO,[RE] AD-V: 06,12.93,459,0,0,28.17,3,4.31,0.65
2026-05-01,[RE] [Compra] [Quente] [Validação] [Vídeos] - ABO,[RE] AD-V: 07,275.97,8174,0,0,33.76,77,3.58,0.94
2026-05-01,[RE] [Compra] [Quente] [Validação] [Vídeos] - ABO,[RE] AD-V: 07,11.94,374,0,0,31.93,4,2.98,1.07
2026-05-02,[INSTA] [Seguidores] [Frio] - ABO,[INSTA] AD-V: Medo do Escuro,45.59,3768,0,0,12.1,88,0.52,2.34
2026-05-02,[PSI08] [Compra] [Frio] - ABO,[PSI] AD13_PSIVendas_Set,46.91,1251,0,0,37.5,22,2.13,1.76
2026-05-02,[PSI08] [Compra] [Frio] - ABO,[PSI] AD13_PSIVendas_Set,58.03,1654,0,0,35.08,27,2.15,1.63
2026-05-02,[PSI08] [Compra] [Frio] - ABO,[PSI] AD14_PSIVendas_Set,14.8,324,0,0,45.68,2,7.4,0.62
2026-05-02,[PSI08] [Compra] [Frio] - ABO,[PSI] AD14_PSIVendas_Set,15.31,377,0,0,40.61,8,1.91,2.12
2026-05-02,[PSI08] [Compra] [Frio] - ABO,[PSI] AD14_PSIVendas_Set,0.03,3,0,0,10.0,0,0,0.0
2026-05-02,[PSI08] [Compra] [Quente] [Teste Criativos] [Estáticos] - ABO,[PSI] AD-E 03,10.86,502,0,0,21.63,1,10.86,0.2
2026-05-02,[PSI08] [Initiate Checkout] [Frio] [ADV+] - ABO,[PSI] AD-E 02,3.05,67,0,0,45.52,3,1.02,4.48
2026-05-02,[PSI08] [Initiate Checkout] [Frio] [ADV+] - ABO,[PSI] AD13_PSIVendas_Set,3.56,100,0,0,35.6,5,0.71,5.0
2026-05-03,[INSTA] [Seguidores] [Frio] - ABO,[INSTA] AD-V: Medo do Escuro,43.93,4319,0,0,10.17,85,0.52,1.97
2026-05-03,[PSI08] [Compra] [Frio] - ABO,[PSI] AD13_PSIVendas_Set,70.58,1835,0,0,38.46,41,1.72,2.23
2026-05-03,[PSI08] [Compra] [Frio] - ABO,[PSI] AD13_PSIVendas_Set,58.99,1346,0,0,43.83,25,2.36,1.86
2026-05-03,[PSI08] [Compra] [Frio] - ABO,[PSI] AD14_PSIVendas_Set,0.1,8,0,0,12.5,0,0,0.0
2026-05-03,[PSI08] [Compra] [Frio] - ABO,[PSI] AD14_PSIVendas_Set,1.25,38,0,0,32.89,0,0,0.0
2026-05-03,[PSI08] [Compra] [Quente] [Teste Criativos] [Estáticos] - ABO,[PSI] AD-E 02,0.28,33,0,0,8.48,0,0,0.0
2026-05-03,[PSI08] [Compra] [Quente] [Teste Criativos] [Estáticos] - ABO,[PSI] AD-E 06,29.43,1896,0,0,15.52,13,2.26,0.69
2026-05-04,[INSTA] [Seguidores] [Frio] - ABO,[INSTA] AD-V: Medo do Escuro,41.15,4332,0,0,9.5,80,0.51,1.85
2026-05-04,[PSI08] [Compra] [Frio] - ABO,[PSI] AD13_PSIVendas_Set,57.79,2111,0,0,27.38,33,1.75,1.56
2026-05-04,[PSI08] [Compra] [Frio] - ABO,[PSI] AD13_PSIVendas_Set,70.49,1896,0,0,37.18,31,2.27,1.64
2026-05-04,[PSI08] [Compra] [Frio] - ABO,[PSI] AD13_PSIVendas_Set,68.16,1475,0,0,46.21,26,2.62,1.76
2026-05-04,[PSI08] [Compra] [Frio] - ABO,[PSI] AD14_PSIVendas_Set,9.39,292,0,0,32.16,4,2.35,1.37
2026-05-04,[PSI08] [Compra] [Frio] - ABO,[PSI] AD14_PSIVendas_Set,10.57,339,0,0,31.18,4,2.64,1.18
2026-05-04,[PSI08] [Compra] [Frio] - ABO,[PSI] AD14_PSIVendas_Set,1.04,29,0,0,35.86,2,0.52,6.9
2026-05-04,[PSI08] [Compra] [Quente] [Teste Criativos] [Estáticos] - ABO,[PSI] AD-E 02,6.51,537,0,0,12.12,0,0,0.0
2026-05-04,[PSI08] [Compra] [Quente] [Teste Criativos] [Estáticos] - ABO,[PSI] AD-E 06,8.94,683,0,0,13.09,6,1.49,0.88
2026-05-05,[INSTA] [Seguidores] [Frio] - ABO,[INSTA] AD-V: Medo do Escuro,40.08,3876,0,0,10.34,66,0.61,1.7
2026-05-05,[PSI08] [Compra] [Frio] - ABO,[PSI] AD13_PSIVendas_Set,43.67,1215,0,0,35.94,26,1.68,2.14
2026-05-05,[PSI08] [Compra] [Frio] - ABO,[PSI] AD13_PSIVendas_Set,76.81,3028,0,0,25.37,35,2.19,1.16
2026-05-05,[PSI08] [Compra] [Frio] - ABO,[PSI] AD13_PSIVendas_Set,49.49,1595,0,0,31.03,37,1.34,2.32
2026-05-05,[PSI08] [Compra] [Frio] - ABO,[PSI] AD14_PSIVendas_Set,21.62,616,0,0,35.1,5,4.32,0.81
2026-05-05,[PSI08] [Compra] [Frio] - ABO,[PSI] AD14_PSIVendas_Set,22.07,746,0,0,29.58,14,1.58,1.88
2026-05-05,[PSI08] [Compra] [Frio] - ABO,[PSI] AD14_PSIVendas_Set,0.59,33,0,0,17.88,0,0,0.0
2026-05-05,[PSI08] [Compra] [Frio] - ABO,[PSI] AD14_PSIVendas_Set,2.74,65,0,0,42.15,3,0.91,4.62
2026-05-05,[PSI08] [Compra] [Quente] [Teste Criativos] [Estáticos] - ABO,[PSI] AD-E 02,0.0,4,0,0,0.0,0,0,0.0
2026-05-06,[INSTA] [Seguidores] [Frio] - ABO,[INSTA] AD-V: Medo do Escuro,38.32,2998,0,0,12.78,70,0.55,2.33
2026-05-06,[PSI08] [Compra] [Frio] - ABO,[PSI] AD-E 03 — Cópia,5.77,243,0,0,23.74,2,2.88,0.82
2026-05-06,[PSI08] [Compra] [Frio] - ABO,[PSI] AD-E 03 — Cópia,5.39,138,0,0,39.06,1,5.39,0.72
2026-05-06,[PSI08] [Compra] [Frio] - ABO,[PSI] AD-E 03 — Cópia,0.41,10,0,0,41.0,0,0,0.0
2026-05-06,[PSI08] [Compra] [Frio] - ABO,[PSI] AD-E 03 — Cópia,6.22,253,0,0,24.58,1,6.22,0.4
2026-05-06,[PSI08] [Compra] [Frio] - ABO,[PSI] AD-E 06 — Cópia,31.67,1587,0,0,19.96,11,2.88,0.69
2026-05-06,[PSI08] [Compra] [Frio] - ABO,[PSI] AD-E 06 — Cópia,24.87,1201,0,0,20.71,12,2.07,1.0
2026-05-06,[PSI08] [Compra] [Frio] - ABO,[PSI] AD-E 06 — Cópia,21.09,863,0,0,24.44,10,2.11,1.16
2026-05-06,[PSI08] [Compra] [Frio] - ABO,[PSI] AD-E 06 — Cópia,4.0,252,0,0,15.87,2,2.0,0.79
2026-05-06,[PSI08] [Compra] [Frio] - ABO,[PSI] AD13_PSIVendas_Set,22.57,704,0,0,32.06,10,2.26,1.42
2026-05-06,[PSI08] [Compra] [Frio] - ABO,[PSI] AD13_PSIVendas_Set,57.71,2313,0,0,24.95,30,1.92,1.3
2026-05-06,[PSI08] [Compra] [Frio] - ABO,[PSI] AD13_PSIVendas_Set,32.24,679,0,0,47.48,16,2.02,2.36
2026-05-06,[PSI08] [Compra] [Frio] - ABO,[PSI] AD14_PSIVendas_Set,7.75,244,0,0,31.76,4,1.94,1.64
2026-05-06,[PSI08] [Compra] [Frio] - ABO,[PSI] AD14_PSIVendas_Set,8.16,235,0,0,34.72,1,8.16,0.43
2026-05-06,[PSI08] [Compra] [Frio] - ABO,[PSI] AD14_PSIVendas_Set,0.03,3,0,0,10.0,0,0,0.0
2026-05-06,[PSI08] [Compra] [Quente] [Teste Criativos] [Estáticos] - ABO,[PSI] AD-E 02,4.6,327,0,0,14.07,2,2.3,0.61
2026-05-06,[PSI08] [Compra] [Quente] [Teste Criativos] [Estáticos] - ABO,[PSI] AD-E 06,0.17,33,0,0,5.15,0,0,0.0
2026-05-06,[PSI08] [Compra] [Quente] [Teste Criativos] [Estáticos] - ABO,[PSI] AD-E 07,1.05,114,0,0,9.21,0,0,0.0
2026-05-06,[PSI08] [Compra] [Quente] [Teste Criativos] [Estáticos] - ABO,[PSI] AD-E 09,0.08,7,0,0,11.43,0,0,0.0
2026-05-06,[PSI08] [Compra] [Quente] [Teste Criativos] [Estáticos] - ABO,[PSI] AD-V: Mitos,33.7,1586,0,0,21.25,11,3.06,0.69
2026-05-06,[PSI08] [Compra] [Quente] [Teste Criativos] [Estáticos] - ABO,[PSI] AD-V: Você já saiu,59.51,2543,0,0,23.4,28,2.13,1.1
2026-05-07,[INSTA] [Seguidores] [Frio] - ABO,[INSTA] AD-V: Medo do Escuro,40.96,3023,0,0,13.55,70,0.59,2.32
2026-05-07,[PSI08] [Compra] [Frio] - ABO,[PSI] AD-E 03 — Cópia,0.44,22,0,0,20.0,0,0,0.0
2026-05-07,[PSI08] [Compra] [Frio] - ABO,[PSI] AD-E 03 — Cópia,8.55,156,0,0,54.81,3,2.85,1.92
2026-05-07,[PSI08] [Compra] [Frio] - ABO,[PSI] AD-E 03 — Cópia,6.4,210,0,0,30.48,2,3.2,0.95
2026-05-07,[PSI08] [Compra] [Frio] - ABO,[PSI] AD-E 06 — Cópia,0.56,18,0,0,31.11,0,0,0.0
2026-05-07,[PSI08] [Compra] [Frio] - ABO,[PSI] AD-E 06 — Cópia,3.54,139,0,0,25.47,1,3.54,0.72
2026-05-07,[PSI08] [Compra] [Frio] - ABO,[PSI] AD-E 06 — Cópia,36.74,1625,0,0,22.61,13,2.83,0.8
2026-05-07,[PSI08] [Compra] [Frio] - ABO,[PSI] AD-E 06 — Cópia,55.17,1751,0,0,31.51,20,2.76,1.14
2026-05-07,[PSI08] [Compra] [Frio] - ABO,[PSI] AD13_PSIVendas_Set,7.05,290,0,0,24.31,10,0.7,3.45
2026-05-07,[PSI08] [Compra] [Frio] - ABO,[PSI] AD13_PSIVendas_Set,19.57,503,0,0,38.91,4,4.89,0.8
2026-05-07,[PSI08] [Compra] [Frio] - ABO,[PSI] AD13_PSIVendas_Set,1.66,44,0,0,37.73,0,0,0.0
2026-05-07,[PSI08] [Compra] [Frio] - ABO,[PSI] AD14_PSIVendas_Set,0.05,5,0,0,10.0,0,0,0.0
2026-05-07,[PSI08] [Compra] [Frio] - ABO,[PSI] AD14_PSIVendas_Set,4.68,125,0,0,37.44,2,2.34,1.6
2026-05-07,[PSI08] [Compra] [Frio] - ABO,[PSI] AD14_PSIVendas_Set,1.09,31,0,0,35.16,0,0,0.0
2026-05-07,[PSI08] [Compra] [Quente] [Teste Criativos] [Estáticos] - ABO,[PSI] AD-E 03,2.08,131,0,0,15.88,2,1.04,1.53
2026-05-07,[PSI08] [Compra] [Quente] [Teste Criativos] [Estáticos] - ABO,[PSI] AD-E 06,2.3,133,0,0,17.29,1,2.3,0.75
2026-05-07,[PSI08] [Compra] [Quente] [Teste Criativos] [Estáticos] - ABO,[PSI] AD-V: Mitos,15.16,593,0,0,25.56,10,1.52,1.69
2026-05-07,[PSI08] [Compra] [Quente] [Teste Criativos] [Estáticos] - ABO,[PSI] AD-V: Você já saiu,45.34,1969,0,0,23.03,25,1.81,1.27
2026-05-07,[RE] [Compra] [Quente] [Validação] [Estáticos] - ABO,[RE] AD-E: 01,17.23,1040,0,0,16.57,15,1.15,1.44
2026-05-07,[RE] [Compra] [Quente] [Validação] [Estáticos] - ABO,[RE] AD-E: 01,1.77,60,0,0,29.5,4,0.44,6.67
2026-05-07,[RE] [Compra] [Quente] [Validação] [Estáticos] - ABO,[RE] AD-E: 02,5.83,309,0,0,18.87,1,5.83,0.32
2026-05-07,[RE] [Compra] [Quente] [Validação] [Estáticos] - ABO,[RE] AD-E: 02,0.0,1,0,0,0.0,0,0,0.0
2026-05-07,[RE] [Compra] [Quente] [Validação] [Estáticos] - ABO,[RE] AD-E: 02,2.93,57,0,0,51.4,2,1.47,3.51
2026-05-07,[RE] [Compra] [Quente] [Validação] [Estáticos] - ABO,[RE] AD-E: 03,6.92,339,0,0,20.41,2,3.46,0.59
2026-05-07,[RE] [Compra] [Quente] [Validação] [Estáticos] - ABO,[RE] AD-E: 03,15.72,625,0,0,25.15,7,2.25,1.12
2026-05-07,[RE] [Compra] [Quente] [Validação] [Estáticos] - ABO,[RE] AD-E: 03,1.04,35,0,0,29.71,3,0.35,8.57
2026-05-07,[RE] [Compra] [Quente] [Validação] [Estáticos] - ABO,[RE] AD-E: 04,0.26,15,0,0,17.33,0,0,0.0
2026-05-07,[RE] [Compra] [Quente] [Validação] [Estáticos] - ABO,[RE] AD-E: 04,10.65,459,0,0,23.2,4,2.66,0.87
2026-05-07,[RE] [Compra] [Quente] [Validação] [Estáticos] - ABO,[RE] AD-E: 04,0.47,15,0,0,31.33,0,0,0.0
2026-05-07,[RE] [Compra] [Quente] [Validação] [Estáticos] - ABO,[RE] AD-V: 07,32.45,1193,0,0,27.2,20,1.62,1.68
2026-05-07,[RE] [Compra] [Quente] [Validação] [Vídeos] - ABO,[RE] AD-V: 01,2.01,61,0,0,32.95,3,0.67,4.92
2026-05-07,[RE] [Compra] [Quente] [Validação] [Vídeos] - ABO,[RE] AD-V: 01,0.31,18,0,0,17.22,1,0.31,5.56
